Date,Close,EMA_10,d_EMA_10
2021-09-10,295.7099914550781,295.7099914550781,
2021-09-13,296.989990234375,295.9427185058594,0.23272705078125
2021-09-14,299.7900085449219,296.6422257856889,0.6995072798295041
2021-09-15,304.82000732421875,298.12909515633066,1.4868693706417844
2021-09-16,305.2200012207031,299.4183508043984,1.2892556480677513
2021-09-17,299.8699951171875,299.50046795217816,0.08211714777974066
