Date,Close,EMA_10,d_EMA_10
2021-09-10,148.97000122070312,148.97000122070312,
2021-09-13,149.5500030517578,149.0754560990767,0.10545487837356404
2021-09-14,148.1199951171875,148.90173592055137,-0.17372017852531485
2021-09-15,149.02999877929688,148.9250564403233,0.023320519771914405
2021-09-16,148.7899932861328,148.90049950319775,-0.024556937125538525
2021-09-17,146.05999755859375,148.38404460417885,-0.5164548990188962
