Date,Close,EMA_10,d_EMA_10
2021-09-10,12.68000030517578,12.68000030517578,
2021-09-13,12.989999771118164,12.736363844438031,0.056363539262251905
2021-09-14,12.859999656677246,12.75884308302698,0.02247923858894829
2021-09-15,13.220000267028809,12.842689843754584,0.08384676072760477
2021-09-16,13.399999618530272,12.9440188937138,0.10132904995921521
2021-09-17,13.550000190734863,13.054197311353992,0.1101784176401921
