Date,Close,EMA_10,d_EMA_10
2021-09-10,444.01751708984375,444.01751708984375,
2021-09-13,445.1538696289063,444.22412664240056,0.20660955255681301
2021-09-14,442.7515869140625,443.9563921463391,-0.2677344960614505
2021-09-15,446.4497375488281,444.4097276740644,0.45333552772530084
2021-09-16,445.7420043945313,444.6519598050583,0.24223213099389795
2021-09-17,441.3999938964844,444.0606932762266,-0.5912665288317385
